ts,id,h,w,l,class,x,y,z,vx,vy,vel,ax,ay,acc,heading,model_reference
2770000,1,0,0,0,,-15.856980000000002,-130.11028000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2770000,2,1.7,2,6,,-7.171060000000002,-133.72178,0,0,0,0,0,0,0,180,
2770000,3,1.6,1.9,4.9,,10.615160000000001,-140.8385,0,0,0,0,0,0,0,0,
2780000,0,0,0,0,,-1.9220400000000017,-137.26352,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2780000,1,0,0,0,,-15.913720000000001,-130.10992000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2780000,2,1.7,2,6,,-7.266840000000002,-133.72092,0,0,0,0,0,0,0,180,
2780000,3,1.6,1.9,4.9,,10.65424,-140.839,0,0,0,0,0,0,0,0,
2790000,0,0,0,0,,-1.8262199999999984,-137.26436,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2790000,1,0,0,0,,-15.970460000000001,-130.10956000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2790000,2,1.7,2,6,,-7.3626200000000015,-133.72006,0,0,0,0,0,0,0,180,
2790000,3,1.6,1.9,4.9,,10.693320000000002,-140.83950000000002,0,0,0,0,0,0,0,0,
2800000,0,0,0,0,,-1.7303999999999997,-137.26520000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2800000,1,0,0,0,,-16.0272,-130.10920000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
2800000,2,1.7,2,6,,-7.458400000000002,-133.7192,0,0,0,0,0,0,0,180,
2800000,3,1.6,1.9,4.9,,10.7324,-140.84,0,0,0,0,0,0,0,0,
2810000,0,0,0,0,,-1.6345800000000008,-137.26604,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2810000,1,0,0,0,,-16.083940000000002,-130.10884000000001,0,0,0,0,0,0,0,180,vehicle.audi.etron
2810000,2,1.7,2,6,,-7.5541800000000014,-133.71834,0,0,0,0,0,0,0,180,
2810000,3,1.6,1.9,4.9,,10.771479999999999,-140.8405,0,0,0,0,0,0,0,0,
2820000,0,0,0,0,,-1.5387600000000021,-137.26688000000001,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2820000,1,0,0,0,,-16.14068,-130.10848000000001,0,0,0,0,0,0,0,180,vehicle.audi.etron
2820000,2,1.7,2,6,,-7.649960000000001,-133.71748,0,0,0,0,0,0,0,180,
2820000,3,1.6,1.9,4.9,,10.81056,-140.841,0,0,0,0,0,0,0,0,
2830000,0,0,0,0,,-1.4429399999999988,-137.26772000000003,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2830000,1,0,0,0,,-16.19742,-130.10812,0,0,0,0,0,0,0,180,vehicle.audi.etron
2830000,2,1.7,2,6,,-7.7457400000000005,-133.71662,0,0,0,0,0,0,0,180,
2830000,3,1.6,1.9,4.9,,10.849639999999999,-140.8415,0,0,0,0,0,0,0,0,
2840000,0,0,0,0,,-1.3471199999999999,-137.26856,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2840000,1,0,0,0,,-16.25416,-130.10776,0,0,0,0,0,0,0,180,vehicle.audi.etron
2840000,2,1.7,2,6,,-7.841520000000001,-133.71576,0,0,0,0,0,0,0,180,
2840000,3,1.6,1.9,4.9,,10.888720000000001,-140.842,0,0,0,0,0,0,0,0,
2850000,0,0,0,0,,-1.2513000000000012,-137.26940000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2850000,1,0,0,0,,-16.3109,-130.1074,0,0,0,0,0,0,0,180,vehicle.audi.etron
2850000,2,1.7,2,6,,-7.9373000000000005,-133.7149,0,0,0,0,0,0,0,180,
2850000,3,1.6,1.9,4.9,,10.9278,-140.8425,0,0,0,0,0,0,0,0,
2860000,0,0,0,0,,-1.1554799999999978,-137.27024,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2860000,1,0,0,0,,-16.367639999999998,-130.10704,0,0,0,0,0,0,0,180,vehicle.audi.etron
2860000,2,1.7,2,6,,-8.03308,-133.71404,0,0,0,0,0,0,0,180,
2860000,3,1.6,1.9,4.9,,10.966880000000002,-140.843,0,0,0,0,0,0,0,0,
2870000,0,0,0,0,,-1.059659999999999,-137.27108,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2870000,1,0,0,0,,-16.424380000000003,-130.10668,0,0,0,0,0,0,0,180,vehicle.audi.etron
2870000,2,1.7,2,6,,-8.12886,-133.71318,0,0,0,0,0,0,0,180,
2870000,3,1.6,1.9,4.9,,11.00596,-140.8435,0,0,0,0,0,0,0,0,
2880000,0,0,0,0,,-0.9638400000000001,-137.27192,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2880000,1,0,0,0,,-16.48112,-130.10632,0,0,0,0,0,0,0,180,vehicle.audi.etron
2880000,2,1.7,2,6,,-8.224639999999999,-133.71232,0,0,0,0,0,0,0,180,
2880000,3,1.6,1.9,4.9,,11.045039999999998,-140.844,0,0,0,0,0,0,0,0,
2890000,0,0,0,0,,-0.8680200000000013,-137.27276,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2890000,1,0,0,0,,-16.537860000000002,-130.10596,0,0,0,0,0,0,0,180,vehicle.audi.etron
2890000,2,1.7,2,6,,-8.320419999999999,-133.71146000000002,0,0,0,0,0,0,0,180,
2890000,3,1.6,1.9,4.9,,11.08412,-140.8445,0,0,0,0,0,0,0,0,
2900000,0,0,0,0,,-0.772199999999998,-137.27360000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2900000,1,0,0,0,,-16.5946,-130.1056,0,0,0,0,0,0,0,180,vehicle.audi.etron
2900000,2,1.7,2,6,,-8.4162,-133.7106,0,0,0,0,0,0,0,180,
2900000,3,1.6,1.9,4.9,,11.123199999999999,-140.845,0,0,0,0,0,0,0,0,
2910000,0,0,0,0,,-0.6763799999999992,-137.27444,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2910000,1,0,0,0,,-16.65134,-130.10524,0,0,0,0,0,0,0,180,vehicle.audi.etron
2910000,2,1.7,2,6,,-8.51198,-133.70974,0,0,0,0,0,0,0,180,
2910000,3,1.6,1.9,4.9,,11.16228,-140.8455,0,0,0,0,0,0,0,0,
2920000,0,0,0,0,,-0.5805600000000004,-137.27528,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2920000,1,0,0,0,,-16.70808,-130.10488,0,0,0,0,0,0,0,180,vehicle.audi.etron
2920000,2,1.7,2,6,,-8.607759999999999,-133.70888000000002,0,0,0,0,0,0,0,180,
2920000,3,1.6,1.9,4.9,,11.20136,-140.846,0,0,0,0,0,0,0,0,
2930000,0,0,0,0,,-0.4847400000000016,-137.27612,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2930000,1,0,0,0,,-16.76482,-130.10452,0,0,0,0,0,0,0,180,vehicle.audi.etron
2930000,2,1.7,2,6,,-8.703539999999998,-133.70802,0,0,0,0,0,0,0,180,
2930000,3,1.6,1.9,4.9,,11.240440000000001,-140.8465,0,0,0,0,0,0,0,0,
2940000,0,0,0,0,,-0.38891999999999827,-137.27696,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2940000,1,0,0,0,,-16.821559999999998,-130.10416,0,0,0,0,0,0,0,180,vehicle.audi.etron
2940000,2,1.7,2,6,,-8.799319999999998,-133.70716000000002,0,0,0,0,0,0,0,180,
2940000,3,1.6,1.9,4.9,,11.27952,-140.847,0,0,0,0,0,0,0,0,
2950000,0,0,0,0,,-0.29309999999999947,-137.2778,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2950000,1,0,0,0,,-16.8783,-130.1038,0,0,0,0,0,0,0,180,vehicle.audi.etron
2950000,2,1.7,2,6,,-8.895100000000003,-133.7063,0,0,0,0,0,0,0,180,
2950000,3,1.6,1.9,4.9,,11.3186,-140.8475,0,0,0,0,0,0,0,0,
2960000,0,0,0,0,,-0.19728000000000065,-137.27864,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2960000,1,0,0,0,,-16.93504,-130.10344,0,0,0,0,0,0,0,180,vehicle.audi.etron
2960000,2,1.7,2,6,,-8.990880000000002,-133.70544,0,0,0,0,0,0,0,180,
2960000,3,1.6,1.9,4.9,,11.35768,-140.84799999999998,0,0,0,0,0,0,0,0,
2970000,0,0,0,0,,-0.10146000000000185,-137.27948,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2970000,1,0,0,0,,-16.991780000000002,-130.10308,0,0,0,0,0,0,0,180,vehicle.audi.etron
2970000,2,1.7,2,6,,-9.086660000000002,-133.70458000000002,0,0,0,0,0,0,0,180,
2970000,3,1.6,1.9,4.9,,11.396759999999999,-140.8485,0,0,0,0,0,0,0,0,
2980000,0,0,0,0,,-0.005639999999998508,-137.28032,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2980000,1,0,0,0,,-17.04852,-130.10272,0,0,0,0,0,0,0,180,vehicle.audi.etron
2980000,2,1.7,2,6,,-9.182440000000001,-133.70372,0,0,0,0,0,0,0,180,
2980000,3,1.6,1.9,4.9,,11.43584,-140.849,0,0,0,0,0,0,0,0,
2990000,0,0,0,0,,0.09018000000000029,-137.28116,0,0,0,0,0,0,0,0,vehicle.tesla.model3
2990000,1,0,0,0,,-17.10526,-130.10236,0,0,0,0,0,0,0,180,vehicle.audi.etron
2990000,2,1.7,2,6,,-9.278220000000001,-133.70286000000002,0,0,0,0,0,0,0,180,
2990000,3,1.6,1.9,4.9,,11.47492,-140.8495,0,0,0,0,0,0,0,0,
3000000,0,0,0,0,,0.18599999999999908,-137.282,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3000000,1,0,0,0,,-17.162000000000003,-130.102,0,0,0,0,0,0,0,180,vehicle.audi.etron
3000000,2,1.7,2,6,,-9.374,-133.702,0,0,0,0,0,0,0,180,
3000000,3,1.6,1.9,4.9,,11.514000000000001,-140.85,0,0,0,0,0,0,0,0,
3010000,0,0,0,0,,0.2818199999999979,-137.28284,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3010000,1,0,0,0,,-17.21874,-130.10164,0,0,0,0,0,0,0,180,vehicle.audi.etron
3010000,2,1.7,2,6,,-9.46978,-133.70114,0,0,0,0,0,0,0,180,
3010000,3,1.6,1.9,4.9,,11.55308,-140.85049999999998,0,0,0,0,0,0,0,0,
3020000,0,0,0,0,,0.37764000000000125,-137.28368,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3020000,1,0,0,0,,-17.27548,-130.10128,0,0,0,0,0,0,0,180,vehicle.audi.etron
3020000,2,1.7,2,6,,-9.565560000000001,-133.70028,0,0,0,0,0,0,0,180,
3020000,3,1.6,1.9,4.9,,11.59216,-140.851,0,0,0,0,0,0,0,0,
3030000,0,0,0,0,,0.47346000000000005,-137.28452,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3030000,1,0,0,0,,-17.33222,-130.10092,0,0,0,0,0,0,0,180,vehicle.audi.etron
3030000,2,1.7,2,6,,-9.661340000000001,-133.69942,0,0,0,0,0,0,0,180,
3030000,3,1.6,1.9,4.9,,11.63124,-140.8515,0,0,0,0,0,0,0,0,
3040000,0,0,0,0,,0.5692799999999989,-137.28536,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3040000,1,0,0,0,,-17.38896,-130.10056,0,0,0,0,0,0,0,180,vehicle.audi.etron
3040000,2,1.7,2,6,,-9.75712,-133.69856,0,0,0,0,0,0,0,180,
3040000,3,1.6,1.9,4.9,,11.67032,-140.852,0,0,0,0,0,0,0,0,
3050000,0,0,0,0,,0.6651000000000022,-137.2862,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3050000,1,0,0,0,,-17.4457,-130.1002,0,0,0,0,0,0,0,180,vehicle.audi.etron
3050000,2,1.7,2,6,,-9.8529,-133.6977,0,0,0,0,0,0,0,180,
3050000,3,1.6,1.9,4.9,,11.7094,-140.8525,0,0,0,0,0,0,0,0,
3060000,0,0,0,0,,0.760920000000001,-137.28704,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3060000,1,0,0,0,,-17.50244,-130.09984,0,0,0,0,0,0,0,180,vehicle.audi.etron
3060000,2,1.7,2,6,,-9.94868,-133.69684,0,0,0,0,0,0,0,180,
3060000,3,1.6,1.9,4.9,,11.748479999999999,-140.853,0,0,0,0,0,0,0,0,
3070000,0,0,0,0,,0.8567399999999998,-137.28788,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3070000,1,0,0,0,,-17.559179999999998,-130.09948,0,0,0,0,0,0,0,180,vehicle.audi.etron
3070000,2,1.7,2,6,,-10.044459999999999,-133.69598,0,0,0,0,0,0,0,180,
3070000,3,1.6,1.9,4.9,,11.787560000000001,-140.8535,0,0,0,0,0,0,0,0,
3080000,0,0,0,0,,0.9525599999999986,-137.28871999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3080000,1,0,0,0,,-17.615920000000003,-130.09912,0,0,0,0,0,0,0,180,vehicle.audi.etron
3080000,2,1.7,2,6,,-10.140239999999999,-133.69512,0,0,0,0,0,0,0,180,
3080000,3,1.6,1.9,4.9,,11.82664,-140.854,0,0,0,0,0,0,0,0,
3090000,0,0,0,0,,1.0483800000000019,-137.28956,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3090000,1,0,0,0,,-17.67266,-130.09876,0,0,0,0,0,0,0,180,vehicle.audi.etron
3090000,2,1.7,2,6,,-10.236019999999998,-133.69425999999999,0,0,0,0,0,0,0,180,
3090000,3,1.6,1.9,4.9,,11.86572,-140.8545,0,0,0,0,0,0,0,0,
3100000,0,0,0,0,,1.1442000000000008,-137.2904,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3100000,1,0,0,0,,-17.729400000000002,-130.0984,0,0,0,0,0,0,0,180,vehicle.audi.etron
3100000,2,1.7,2,6,,-10.3318,-133.6934,0,0,0,0,0,0,0,180,
3100000,3,1.6,1.9,4.9,,11.9048,-140.855,0,0,0,0,0,0,0,0,
3110000,0,0,0,0,,1.2400199999999995,-137.29124,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3110000,1,0,0,0,,-17.78614,-130.09804,0,0,0,0,0,0,0,180,vehicle.audi.etron
3110000,2,1.7,2,6,,-10.427579999999999,-133.69254,0,0,0,0,0,0,0,180,
3110000,3,1.6,1.9,4.9,,11.94388,-140.8555,0,0,0,0,0,0,0,0,
3120000,0,0,0,0,,1.3358399999999984,-137.29208,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3120000,1,0,0,0,,-17.84288,-130.09768,0,0,0,0,0,0,0,180,vehicle.audi.etron
3120000,2,1.7,2,6,,-10.523359999999998,-133.69168,0,0,0,0,0,0,0,180,
3120000,3,1.6,1.9,4.9,,11.98296,-140.856,0,0,0,0,0,0,0,0,
3130000,0,0,0,0,,1.4316600000000017,-137.29292,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3130000,1,0,0,0,,-17.89962,-130.09732,0,0,0,0,0,0,0,180,vehicle.audi.etron
3130000,2,1.7,2,6,,-10.619140000000002,-133.69082,0,0,0,0,0,0,0,180,
3130000,3,1.6,1.9,4.9,,12.02204,-140.8565,0,0,0,0,0,0,0,0,
3140000,0,0,0,0,,1.5274800000000006,-137.29376,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3140000,1,0,0,0,,-17.95636,-130.09696,0,0,0,0,0,0,0,180,vehicle.audi.etron
3140000,2,1.7,2,6,,-10.714920000000003,-133.68995999999999,0,0,0,0,0,0,0,180,
3140000,3,1.6,1.9,4.9,,12.06112,-140.857,0,0,0,0,0,0,0,0,
3150000,0,0,0,0,,1.6232999999999993,-137.2946,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3150000,1,0,0,0,,-18.0131,-130.0966,0,0,0,0,0,0,0,180,vehicle.audi.etron
3150000,2,1.7,2,6,,-10.810700000000002,-133.6891,0,0,0,0,0,0,0,180,
3150000,3,1.6,1.9,4.9,,12.100200000000001,-140.85750000000002,0,0,0,0,0,0,0,0,
3160000,0,0,0,0,,1.7191199999999982,-137.29544,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3160000,1,0,0,0,,-18.06984,-130.09624,0,0,0,0,0,0,0,180,vehicle.audi.etron
3160000,2,1.7,2,6,,-10.906480000000002,-133.68824,0,0,0,0,0,0,0,180,
3160000,3,1.6,1.9,4.9,,12.139280000000001,-140.858,0,0,0,0,0,0,0,0,
3170000,0,0,0,0,,1.8149400000000016,-137.29628,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3170000,1,0,0,0,,-18.12658,-130.09588,0,0,0,0,0,0,0,180,vehicle.audi.etron
3170000,2,1.7,2,6,,-11.002260000000001,-133.68738,0,0,0,0,0,0,0,180,
3170000,3,1.6,1.9,4.9,,12.17836,-140.85850000000002,0,0,0,0,0,0,0,0,
3180000,0,0,0,0,,1.9107600000000002,-137.29712,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3180000,1,0,0,0,,-18.183320000000002,-130.09552,0,0,0,0,0,0,0,180,vehicle.audi.etron
3180000,2,1.7,2,6,,-11.098040000000001,-133.68652,0,0,0,0,0,0,0,180,
3180000,3,1.6,1.9,4.9,,12.21744,-140.859,0,0,0,0,0,0,0,0,
3190000,0,0,0,0,,2.006579999999999,-137.29796000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3190000,1,0,0,0,,-18.24006,-130.09516,0,0,0,0,0,0,0,180,vehicle.audi.etron
3190000,2,1.7,2,6,,-11.19382,-133.68566,0,0,0,0,0,0,0,180,
3190000,3,1.6,1.9,4.9,,12.25652,-140.8595,0,0,0,0,0,0,0,0,
3200000,0,0,0,0,,2.102399999999998,-137.2988,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3200000,1,0,0,0,,-18.2968,-130.0948,0,0,0,0,0,0,0,180,vehicle.audi.etron
3200000,2,1.7,2,6,,-11.2896,-133.6848,0,0,0,0,0,0,0,180,
3200000,3,1.6,1.9,4.9,,12.2956,-140.86,0,0,0,0,0,0,0,0,
3210000,0,0,0,0,,2.1982200000000014,-137.29964,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3210000,1,0,0,0,,-18.353540000000002,-130.09444,0,0,0,0,0,0,0,180,vehicle.audi.etron
3210000,2,1.7,2,6,,-11.38538,-133.68394,0,0,0,0,0,0,0,180,
3210000,3,1.6,1.9,4.9,,12.33468,-140.8605,0,0,0,0,0,0,0,0,
3220000,0,0,0,0,,2.29404,-137.30048000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3220000,1,0,0,0,,-18.41028,-130.09408,0,0,0,0,0,0,0,180,vehicle.audi.etron
3220000,2,1.7,2,6,,-11.481160000000001,-133.68308000000002,0,0,0,0,0,0,0,180,
3220000,3,1.6,1.9,4.9,,12.37376,-140.86100000000002,0,0,0,0,0,0,0,0,
3230000,0,0,0,0,,2.3898599999999988,-137.30132,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3230000,1,0,0,0,,-18.46702,-130.09372,0,0,0,0,0,0,0,180,vehicle.audi.etron
3230000,2,1.7,2,6,,-11.57694,-133.68222,0,0,0,0,0,0,0,180,
3230000,3,1.6,1.9,4.9,,12.412840000000001,-140.8615,0,0,0,0,0,0,0,0,
3240000,0,0,0,0,,2.485680000000002,-137.30216000000001,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3240000,1,0,0,0,,-18.52376,-130.09336,0,0,0,0,0,0,0,180,vehicle.audi.etron
3240000,2,1.7,2,6,,-11.67272,-133.68136,0,0,0,0,0,0,0,180,
3240000,3,1.6,1.9,4.9,,12.451920000000001,-140.86200000000002,0,0,0,0,0,0,0,0,
3250000,0,0,0,0,,2.581500000000001,-137.303,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3250000,1,0,0,0,,-18.5805,-130.093,0,0,0,0,0,0,0,180,vehicle.audi.etron
3250000,2,1.7,2,6,,-11.7685,-133.6805,0,0,0,0,0,0,0,180,
3250000,3,1.6,1.9,4.9,,12.491,-140.8625,0,0,0,0,0,0,0,0,
3260000,0,0,0,0,,2.67732,-137.30384,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3260000,1,0,0,0,,-18.63724,-130.09264,0,0,0,0,0,0,0,180,vehicle.audi.etron
3260000,2,1.7,2,6,,-11.864279999999999,-133.67964,0,0,0,0,0,0,0,180,
3260000,3,1.6,1.9,4.9,,12.53008,-140.863,0,0,0,0,0,0,0,0,
3270000,0,0,0,0,,2.7731399999999984,-137.30468000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3270000,1,0,0,0,,-18.69398,-130.09228,0,0,0,0,0,0,0,180,vehicle.audi.etron
3270000,2,1.7,2,6,,-11.960059999999999,-133.67878000000002,0,0,0,0,0,0,0,180,
3270000,3,1.6,1.9,4.9,,12.56916,-140.86350000000002,0,0,0,0,0,0,0,0,
3280000,0,0,0,0,,2.8689600000000017,-137.30552,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3280000,1,0,0,0,,-18.750719999999998,-130.09192,0,0,0,0,0,0,0,180,vehicle.audi.etron
3280000,2,1.7,2,6,,-12.055839999999998,-133.67792,0,0,0,0,0,0,0,180,
3280000,3,1.6,1.9,4.9,,12.60824,-140.864,0,0,0,0,0,0,0,0,
3290000,0,0,0,0,,2.9647800000000006,-137.30636,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3290000,1,0,0,0,,-18.807460000000003,-130.09156000000002,0,0,0,0,0,0,0,180,vehicle.audi.etron
3290000,2,1.7,2,6,,-12.151619999999998,-133.67706,0,0,0,0,0,0,0,180,
3290000,3,1.6,1.9,4.9,,12.64732,-140.86450000000002,0,0,0,0,0,0,0,0,
3300000,0,0,0,0,,3.0605999999999995,-137.3072,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3300000,1,0,0,0,,-18.8642,-130.09120000000001,0,0,0,0,0,0,0,180,vehicle.audi.etron
3300000,2,1.7,2,6,,-12.247399999999999,-133.67620000000002,0,0,0,0,0,0,0,180,
3300000,3,1.6,1.9,4.9,,12.6864,-140.865,0,0,0,0,0,0,0,0,
3310000,0,0,0,0,,3.1564199999999984,-137.30804,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3310000,1,0,0,0,,-18.92094,-130.09084000000001,0,0,0,0,0,0,0,180,vehicle.audi.etron
3310000,2,1.7,2,6,,-12.343180000000002,-133.67534,0,0,0,0,0,0,0,180,
3310000,3,1.6,1.9,4.9,,12.725480000000001,-140.8655,0,0,0,0,0,0,0,0,
3320000,0,0,0,0,,3.252240000000002,-137.30888000000002,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3320000,1,0,0,0,,-18.97768,-130.09048,0,0,0,0,0,0,0,180,vehicle.audi.etron
3320000,2,1.7,2,6,,-12.438960000000002,-133.67448000000002,0,0,0,0,0,0,0,180,
3320000,3,1.6,1.9,4.9,,12.76456,-140.866,0,0,0,0,0,0,0,0,
3330000,0,0,0,0,,3.3480600000000003,-137.30972,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3330000,1,0,0,0,,-19.03442,-130.09012,0,0,0,0,0,0,0,180,vehicle.audi.etron
3330000,2,1.7,2,6,,-12.534740000000001,-133.67362,0,0,0,0,0,0,0,180,
3330000,3,1.6,1.9,4.9,,12.803640000000001,-140.8665,0,0,0,0,0,0,0,0,
3340000,0,0,0,0,,3.443879999999999,-137.31056,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3340000,1,0,0,0,,-19.09116,-130.08976,0,0,0,0,0,0,0,180,vehicle.audi.etron
3340000,2,1.7,2,6,,-12.630520000000002,-133.67276,0,0,0,0,0,0,0,180,
3340000,3,1.6,1.9,4.9,,12.84272,-140.86700000000002,0,0,0,0,0,0,0,0,
3350000,0,0,0,0,,3.539699999999998,-137.3114,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3350000,1,0,0,0,,-19.1479,-130.0894,0,0,0,0,0,0,0,180,vehicle.audi.etron
3350000,2,1.7,2,6,,-12.726300000000002,-133.6719,0,0,0,0,0,0,0,180,
3350000,3,1.6,1.9,4.9,,12.8818,-140.8675,0,0,0,0,0,0,0,0,
3360000,0,0,0,0,,3.6355200000000014,-137.31224,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3360000,1,0,0,0,,-19.20464,-130.08904,0,0,0,0,0,0,0,180,vehicle.audi.etron
3360000,2,1.7,2,6,,-12.822080000000001,-133.67104,0,0,0,0,0,0,0,180,
3360000,3,1.6,1.9,4.9,,12.92088,-140.868,0,0,0,0,0,0,0,0,
3370000,0,0,0,0,,3.7313400000000003,-137.31308,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3370000,1,0,0,0,,-19.26138,-130.08868,0,0,0,0,0,0,0,180,vehicle.audi.etron
3370000,2,1.7,2,6,,-12.917860000000001,-133.67018000000002,0,0,0,0,0,0,0,180,
3370000,3,1.6,1.9,4.9,,12.95996,-140.8685,0,0,0,0,0,0,0,0,
3380000,0,0,0,0,,3.8271599999999992,-137.31392,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3380000,1,0,0,0,,-19.31812,-130.08832,0,0,0,0,0,0,0,180,vehicle.audi.etron
3380000,2,1.7,2,6,,-13.01364,-133.66932,0,0,0,0,0,0,0,180,
3380000,3,1.6,1.9,4.9,,12.99904,-140.869,0,0,0,0,0,0,0,0,
3390000,0,0,0,0,,3.9229799999999977,-137.31476,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3390000,1,0,0,0,,-19.37486,-130.08796,0,0,0,0,0,0,0,180,vehicle.audi.etron
3390000,2,1.7,2,6,,-13.10942,-133.66846,0,0,0,0,0,0,0,180,
3390000,3,1.6,1.9,4.9,,13.03812,-140.86950000000002,0,0,0,0,0,0,0,0,
3400000,0,0,0,0,,4.0188000000000015,-137.3156,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3400000,1,0,0,0,,-19.4316,-130.0876,0,0,0,0,0,0,0,180,vehicle.audi.etron
3400000,2,1.7,2,6,,-13.2052,-133.6676,0,0,0,0,0,0,0,180,
3400000,3,1.6,1.9,4.9,,13.077200000000001,-140.87,0,0,0,0,0,0,0,0,
3410000,0,0,0,0,,4.11462,-137.31644,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3410000,1,0,0,0,,-19.48834,-130.08724,0,0,0,0,0,0,0,180,vehicle.audi.etron
3410000,2,1.7,2,6,,-13.30098,-133.66674,0,0,0,0,0,0,0,180,
3410000,3,1.6,1.9,4.9,,13.11628,-140.8705,0,0,0,0,0,0,0,0,
3420000,0,0,0,0,,4.210439999999998,-137.31727999999998,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3420000,1,0,0,0,,-19.545080000000002,-130.08688,0,0,0,0,0,0,0,180,vehicle.audi.etron
3420000,2,1.7,2,6,,-13.39676,-133.66588,0,0,0,0,0,0,0,180,
3420000,3,1.6,1.9,4.9,,13.155360000000002,-140.871,0,0,0,0,0,0,0,0,
3430000,0,0,0,0,,4.306260000000002,-137.31812,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3430000,1,0,0,0,,-19.60182,-130.08652,0,0,0,0,0,0,0,180,vehicle.audi.etron
3430000,2,1.7,2,6,,-13.49254,-133.66502,0,0,0,0,0,0,0,180,
3430000,3,1.6,1.9,4.9,,13.19444,-140.8715,0,0,0,0,0,0,0,0,
3440000,0,0,0,0,,4.402080000000001,-137.31896,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3440000,1,0,0,0,,-19.65856,-130.08616,0,0,0,0,0,0,0,180,vehicle.audi.etron
3440000,2,1.7,2,6,,-13.58832,-133.66415999999998,0,0,0,0,0,0,0,180,
3440000,3,1.6,1.9,4.9,,13.23352,-140.872,0,0,0,0,0,0,0,0,
3450000,0,0,0,0,,4.4979,-137.3198,0,0,0,0,0,0,0,0,vehicle.tesla.model3
3450000,1,0,0,0,,-19.7153,-130.0858,0,0,0,0,0,0,0,180,vehicle.audi.etron
